timestamp,metric,value,predicted,free_energy,precision,feeling,time_dilation
1769098913111,page_faults,19158.415842,100.0,0.0,0.0,overwhelmed,1.01
1769098913111,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913111,load_avg_1m,6.39,0.5,30.601901,0.8821,overwhelmed,1.01
1769098913111,rss_mb,220.363281,500.0,26250.630335,0.3357,overwhelmed,1.01
1769098913212,context_switches,21198.019802,5.0e3,0.0,0.0,overwhelmed,1.01
1769098913212,page_faults,445.544554,100.0,0.0,0.0,overwhelmed,1.01
1769098913212,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913212,load_avg_1m,6.39,0.5,30.990453,0.8933,overwhelmed,1.01
1769098913212,rss_mb,220.488281,500.0,24922.449493,0.319,overwhelmed,1.01
1769098913313,context_switches,14990.09901,5.0e3,0.0,0.0,overwhelmed,1.01
1769098913313,page_faults,108.910891,100.0,0.0,0.0,overwhelmed,1.01
1769098913313,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913313,load_avg_1m,6.39,0.5,31.431043,0.906,overwhelmed,1.01
1769098913313,rss_mb,218.441406,500.0,24535.687311,0.3095,overwhelmed,1.01
1769098913414,context_switches,14356.435644,5.0e3,0.0,0.0,overwhelmed,1.01
1769098913414,page_faults,29.70297,100.0,0.0,0.0,overwhelmed,1.01
1769098913414,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913414,load_avg_1m,6.39,0.5,31.934078,0.9205,overwhelmed,1.01
1769098913414,rss_mb,218.441406,500.0,24012.470715,0.3029,overwhelmed,1.01
1769098913515,context_switches,13405.940594,5.0e3,0.0,0.0,overwhelmed,1.01
1769098913515,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098913515,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913515,load_avg_1m,6.39,0.5,32.506498,0.937,overwhelmed,1.01
1769098913515,rss_mb,218.441406,500.0,23679.5147,0.2987,overwhelmed,1.01
1769098913616,context_switches,15425.742574,5.0e3,0.0,0.0,overwhelmed,1.01
1769098913616,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098913616,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913616,load_avg_1m,6.39,0.5,33.151771,0.9556,overwhelmed,1.01
1769098913616,rss_mb,218.441406,500.0,23520.964217,0.2967,overwhelmed,1.01
1769098913717,context_switches,11871.287129,5.0e3,0.0,0.0,overwhelmed,1.01
1769098913717,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098913717,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913717,load_avg_1m,6.39,0.5,33.876836,0.9765,overwhelmed,1.01
1769098913717,rss_mb,218.441406,500.0,23536.819265,0.2969,overwhelmed,1.01
1769098913818,context_switches,17465.346535,5.0e3,0.0,0.0,overwhelmed,1.01
1769098913818,page_faults,19.80198,100.0,0.0,0.0,overwhelmed,1.01
1769098913818,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913818,load_avg_1m,6.39,0.5,34.518639,0.995,overwhelmed,1.01
1769098913818,rss_mb,218.101563,500.0,23800.285355,0.2995,overwhelmed,1.01
1769098913919,context_switches,24752.475248,5.0e3,0.0,0.0,overwhelmed,1.01
1769098913919,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098913919,tick_jitter,1.0,0.0,1.9736,0.9868,overwhelmed,1.01
1769098913919,load_avg_1m,6.39,0.5,34.518639,0.995,overwhelmed,1.01
1769098913919,rss_mb,218.101563,500.0,24126.098944,0.3036,overwhelmed,1.01
1769098923699,context_switches,0.0,5.0e3,12493750.0,0.9995,overwhelmed,1.01
1769098923699,page_faults,0.0,100.0,14706.0,0.9804,overwhelmed,1.01
1769098923699,tick_jitter,1.0,0.0,1.8182,0.9091,overwhelmed,1.01
1769098923699,load_avg_1m,5.71,0.5,4.524921,0.1667,overwhelmed,1.01
1769098923699,rss_mb,152.765625,500.0,119968.852626,0.995,overwhelmed,1.01
1769098923799,context_switches,115247.191011,5.0e3,0.0,0.0,overwhelmed,1.78
1769098923799,page_faults,84589.88764,100.0,0.0,0.0,overwhelmed,1.78
1769098923799,tick_jitter,78.0,0.0,41.3712,0.0034,overwhelmed,1.78
1769098923799,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.78
1769098923799,rss_mb,205.140625,500.0,11067.723096,0.1273,overwhelmed,1.78
1769098923900,context_switches,32148.514851,5.0e3,0.0,0.0,overwhelmed,1.01
1769098923900,page_faults,67188.118812,100.0,0.0,0.0,overwhelmed,1.01
1769098923900,tick_jitter,1.0,0.0,0.01,0.005,overwhelmed,1.01
1769098923900,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098923900,rss_mb,217.59375,500.0,11532.32574,0.1446,overwhelmed,1.01
1769098924001,context_switches,29653.465347,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924001,page_faults,1227.722772,100.0,0.0,0.0,overwhelmed,1.01
1769098924001,tick_jitter,1.0,0.0,0.0134,0.0067,overwhelmed,1.01
1769098924001,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924001,rss_mb,216.375,500.0,14117.77118,0.1755,overwhelmed,1.01
1769098924102,context_switches,22643.564356,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924102,page_faults,19.80198,100.0,0.0,0.0,overwhelmed,1.01
1769098924102,tick_jitter,1.0,0.0,0.0168,0.0084,overwhelmed,1.01
1769098924102,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924102,rss_mb,216.375,500.0,16547.154027,0.2057,overwhelmed,1.01
1769098924203,context_switches,23297.029703,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924203,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098924203,tick_jitter,1.0,0.0,0.02,0.01,overwhelmed,1.01
1769098924203,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924203,rss_mb,216.375,500.0,18839.783534,0.2342,overwhelmed,1.01
1769098924304,context_switches,14425.742574,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924304,page_faults,19.80198,100.0,0.0,0.0,overwhelmed,1.01
1769098924304,tick_jitter,1.0,0.0,0.0234,0.0117,overwhelmed,1.01
1769098924304,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924304,rss_mb,216.375,500.0,20987.615389,0.2609,overwhelmed,1.01
1769098924405,context_switches,10643.564356,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924405,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098924405,tick_jitter,1.0,0.0,0.0266,0.0133,overwhelmed,1.01
1769098924405,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924405,rss_mb,216.375,500.0,22998.693905,0.2859,overwhelmed,1.01
1769098924563,context_switches,15227.722772,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924563,page_faults,9.90099,100.0,0.0,0.0,overwhelmed,1.01
1769098924563,tick_jitter,1.0,0.0,0.03,0.015,overwhelmed,1.01
1769098924563,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924563,rss_mb,216.375,500.0,24889.107709,0.3094,overwhelmed,1.01
1769098924664,context_switches,45277.227723,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924664,page_faults,445.544554,100.0,0.0,0.0,overwhelmed,1.01
1769098924664,tick_jitter,1.0,0.0,0.0332,0.0166,overwhelmed,1.01
1769098924664,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924664,rss_mb,216.5,500.0,26627.326425,0.3313,overwhelmed,1.01
1769098924766,context_switches,39831.683168,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924766,page_faults,69.306931,100.0,0.0,0.0,overwhelmed,1.01
1769098924766,tick_jitter,1.0,0.0,0.0364,0.0182,overwhelmed,1.01
1769098924766,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924766,rss_mb,216.5,500.0,28274.95755,0.3518,overwhelmed,1.01
1769098924867,context_switches,53039.215686,5.0e3,0.0,0.0,overwhelmed,1.02
1769098924867,page_faults,15607.843137,100.0,0.0,0.0,overwhelmed,1.02
1769098924867,tick_jitter,2.0,0.0,0.1592,0.0199,overwhelmed,1.02
1769098924867,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.02
1769098924867,rss_mb,223.109375,500.0,27884.303704,0.3637,overwhelmed,1.02
1769098924968,context_switches,33514.851485,5.0e3,0.0,0.0,overwhelmed,1.01
1769098924968,page_faults,128.712871,100.0,0.0,0.0,overwhelmed,1.01
1769098924968,tick_jitter,1.0,0.0,0.043,0.0215,overwhelmed,1.01
1769098924968,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098924968,rss_mb,223.109375,500.0,28804.324723,0.3757,overwhelmed,1.01
1769098925069,context_switches,24891.089109,5.0e3,0.0,0.0,overwhelmed,1.01
1769098925069,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098925069,tick_jitter,1.0,0.0,0.0462,0.0231,overwhelmed,1.01
1769098925069,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098925069,rss_mb,220.351563,500.0,30546.188902,0.3906,overwhelmed,1.01
1769098925170,context_switches,30801.980198,5.0e3,0.0,0.0,overwhelmed,1.01
1769098925170,page_faults,9.90099,100.0,0.0,0.0,overwhelmed,1.01
1769098925170,tick_jitter,1.0,0.0,0.0494,0.0247,overwhelmed,1.01
1769098925170,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098925170,rss_mb,220.351563,500.0,31656.675032,0.4048,overwhelmed,1.01
1769098925271,context_switches,17485.148515,5.0e3,0.0,0.0,overwhelmed,1.01
1769098925271,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098925271,tick_jitter,1.0,0.0,0.0526,0.0263,overwhelmed,1.01
1769098925271,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098925271,rss_mb,220.351563,500.0,32728.059538,0.4185,overwhelmed,1.01
1769098925372,context_switches,15732.673267,5.0e3,0.0,0.0,overwhelmed,1.01
1769098925372,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098925372,tick_jitter,1.0,0.0,0.0558,0.0279,overwhelmed,1.01
1769098925372,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098925372,rss_mb,220.351563,500.0,33752.522094,0.4316,overwhelmed,1.01
1769098925473,context_switches,13712.871287,5.0e3,0.0,0.0,overwhelmed,1.01
1769098925473,page_faults,29.70297,100.0,0.0,0.0,overwhelmed,1.01
1769098925473,tick_jitter,1.0,0.0,0.059,0.0295,overwhelmed,1.01
1769098925473,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098925473,rss_mb,220.351563,500.0,34737.883026,0.4442,overwhelmed,1.01
1769098925574,context_switches,9970.29703,5.0e3,0.0,0.0,overwhelmed,1.01
1769098925574,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769098925574,tick_jitter,1.0,0.0,0.0622,0.0311,overwhelmed,1.01
1769098925574,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098925574,rss_mb,220.351563,500.0,35676.32201,0.4562,overwhelmed,1.01
1769098925675,context_switches,38801.980198,5.0e3,0.0,0.0,overwhelmed,1.01
1769098925675,page_faults,772.277228,100.0,0.0,0.0,overwhelmed,1.01
1769098925675,tick_jitter,1.0,0.0,0.0654,0.0327,overwhelmed,1.01
1769098925675,load_avg_1m,5.71,0.5,27.008379,0.995,overwhelmed,1.01
1769098925675,rss_mb,220.601563,500.0,36502.486464,0.4676,overwhelmed,1.01
1769099032088,context_switches,0.0,5.0e3,12493750.0,0.9995,overwhelmed,1.01
1769099032088,page_faults,0.0,100.0,14706.0,0.9804,overwhelmed,1.01
1769099032088,tick_jitter,1.0,0.0,1.8182,0.9091,overwhelmed,1.01
1769099032088,load_avg_1m,5.48,0.5,4.134227,0.1667,overwhelmed,1.01
1769099032088,rss_mb,157.382813,500.0,116799.604485,0.995,overwhelmed,1.01
1769099032190,context_switches,92363.636364,5.0e3,0.0,0.0,overwhelmed,1.54
1769099032190,page_faults,55623.376623,100.0,0.0,0.0,overwhelmed,1.54
1769099032190,tick_jitter,54.0,0.0,41.4072,0.0071,overwhelmed,1.54
1769099032190,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.54
1769099032190,rss_mb,187.007813,500.0,30672.562664,0.3131,overwhelmed,1.54
1769099032295,context_switches,722257.142857,5.0e3,0.0,0.0,overwhelmed,1.05
1769099032295,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.05
1769099032295,tick_jitter,5.0,0.0,0.57,0.0114,overwhelmed,1.05
1769099032295,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.05
1769099032295,rss_mb,187.007813,500.0,39783.224842,0.4061,overwhelmed,1.05
1769099032396,context_switches,353801.980198,5.0e3,0.0,0.0,overwhelmed,1.01
1769099032396,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099032396,tick_jitter,1.0,0.0,0.0294,0.0147,overwhelmed,1.01
1769099032396,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099032396,rss_mb,187.007813,500.0,46719.08379,0.4769,overwhelmed,1.01
1769099032496,context_switches,14633.663366,5.0e3,0.0,0.0,overwhelmed,1.01
1769099032496,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099032496,tick_jitter,1.0,0.0,0.0362,0.0181,overwhelmed,1.01
1769099032496,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099032496,rss_mb,185.460938,500.0,53276.40156,0.5385,overwhelmed,1.01
1769099032597,context_switches,7.0e3,5.0e3,0.0,0.0,overwhelmed,1.01
1769099032597,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099032597,tick_jitter,1.0,0.0,0.0428,0.0214,overwhelmed,1.01
1769099032597,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099032597,rss_mb,185.460938,500.0,58064.846937,0.5869,overwhelmed,1.01
1769099032698,context_switches,9049.50495,5.0e3,0.0,0.0,overwhelmed,1.01
1769099032698,page_faults,9.90099,100.0,0.0,0.0,overwhelmed,1.01
1769099032698,tick_jitter,1.0,0.0,0.0496,0.0248,overwhelmed,1.01
1769099032698,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099032698,rss_mb,185.460938,500.0,61933.198471,0.626,overwhelmed,1.01
1769099032799,context_switches,7198.019802,5.0e3,0.0,0.0,overwhelmed,1.01
1769099032799,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099032799,tick_jitter,1.0,0.0,0.0562,0.0281,overwhelmed,1.01
1769099032799,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099032799,rss_mb,185.460938,500.0,65118.899734,0.6582,overwhelmed,1.01
1769099032900,context_switches,55069.306931,5.0e3,0.0,0.0,overwhelmed,1.01
1769099032900,page_faults,9.90099,100.0,0.0,0.0,overwhelmed,1.01
1769099032900,tick_jitter,1.0,0.0,0.0628,0.0314,overwhelmed,1.01
1769099032900,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099032900,rss_mb,185.460938,500.0,67809.926888,0.6854,overwhelmed,1.01
1769099033002,context_switches,123277.227723,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033002,page_faults,1366.336634,100.0,0.0,0.0,overwhelmed,1.01
1769099033002,tick_jitter,1.0,0.0,0.0694,0.0347,overwhelmed,1.01
1769099033002,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033002,rss_mb,185.960938,500.0,69803.613099,0.7078,overwhelmed,1.01
1769099033104,context_switches,16227.722772,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033104,page_faults,9.90099,100.0,0.0,0.0,overwhelmed,1.01
1769099033104,tick_jitter,1.0,0.0,0.076,0.038,overwhelmed,1.01
1769099033104,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033104,rss_mb,185.960938,500.0,71716.851435,0.7272,overwhelmed,1.01
1769099033204,context_switches,21166.666667,5.0e3,0.0,0.0,overwhelmed,1.02
1769099033204,page_faults,421.568627,100.0,0.0,0.0,overwhelmed,1.02
1769099033204,tick_jitter,2.0,0.0,0.3312,0.0414,overwhelmed,1.02
1769099033204,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.02
1769099033204,rss_mb,186.085938,500.0,73315.276745,0.744,overwhelmed,1.02
1769099033306,context_switches,2053653.465347,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033306,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099033306,tick_jitter,1.0,0.0,0.0894,0.0447,overwhelmed,1.01
1769099033306,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033306,rss_mb,186.085938,500.0,74783.55312,0.7589,overwhelmed,1.01
1769099033407,context_switches,659524.752475,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033407,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099033407,tick_jitter,1.0,0.0,0.0958,0.0479,overwhelmed,1.01
1769099033407,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033407,rss_mb,183.097656,500.0,77650.230221,0.7732,overwhelmed,1.01
1769099033507,context_switches,10039.60396,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033507,page_faults,9.90099,100.0,0.0,0.0,overwhelmed,1.01
1769099033507,tick_jitter,1.0,0.0,0.1022,0.0511,overwhelmed,1.01
1769099033507,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033507,rss_mb,183.097656,500.0,78915.611624,0.7858,overwhelmed,1.01
1769099033608,context_switches,9029.70297,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033608,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099033608,tick_jitter,1.0,0.0,0.1084,0.0542,overwhelmed,1.01
1769099033608,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033608,rss_mb,183.097656,500.0,80050.437803,0.7971,overwhelmed,1.01
1769099033709,context_switches,8495.049505,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033709,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099033709,tick_jitter,1.0,0.0,0.1148,0.0574,overwhelmed,1.01
1769099033709,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033709,rss_mb,183.097656,500.0,81074.794176,0.8073,overwhelmed,1.01
1769099033810,context_switches,8118.811881,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033810,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099033810,tick_jitter,1.0,0.0,0.121,0.0605,overwhelmed,1.01
1769099033810,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033810,rss_mb,183.097656,500.0,81998.723455,0.8165,overwhelmed,1.01
1769099033911,context_switches,25643.564356,5.0e3,0.0,0.0,overwhelmed,1.01
1769099033911,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099033911,tick_jitter,1.0,0.0,0.1272,0.0636,overwhelmed,1.01
1769099033911,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099033911,rss_mb,183.097656,500.0,82832.268347,0.8248,overwhelmed,1.01
1769099034013,context_switches,163603.960396,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034013,page_faults,79.207921,100.0,0.0,0.0,overwhelmed,1.01
1769099034013,tick_jitter,1.0,0.0,0.1334,0.0667,overwhelmed,1.01
1769099034013,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034013,rss_mb,183.097656,500.0,83605.556982,0.8325,overwhelmed,1.01
1769099034114,context_switches,147326.732673,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034114,page_faults,39.60396,100.0,0.0,0.0,overwhelmed,1.01
1769099034114,tick_jitter,1.0,0.0,0.1396,0.0698,overwhelmed,1.01
1769099034114,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034114,rss_mb,183.222656,500.0,84242.049888,0.8395,overwhelmed,1.01
1769099034214,context_switches,553138.613861,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034214,page_faults,25207.920792,100.0,0.0,0.0,overwhelmed,1.01
1769099034214,tick_jitter,1.0,0.0,0.1456,0.0728,overwhelmed,1.01
1769099034214,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034214,rss_mb,191.007813,500.0,79913.55591,0.837,overwhelmed,1.01
1769099034316,context_switches,597643.564356,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034316,page_faults,122950.49505,100.0,0.0,0.0,overwhelmed,1.01
1769099034316,tick_jitter,1.0,0.0,0.1518,0.0759,overwhelmed,1.01
1769099034316,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034316,rss_mb,223.082031,500.0,50457.783412,0.658,overwhelmed,1.01
1769099034416,context_switches,13950.49505,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034416,page_faults,158.415842,100.0,0.0,0.0,overwhelmed,1.01
1769099034416,tick_jitter,1.0,0.0,0.1578,0.0789,overwhelmed,1.01
1769099034416,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034416,rss_mb,220.839844,500.0,44381.358721,0.5695,overwhelmed,1.01
1769099034517,context_switches,25326.732673,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034517,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099034517,tick_jitter,1.0,0.0,0.1638,0.0819,overwhelmed,1.01
1769099034517,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034517,rss_mb,220.839844,500.0,39915.947211,0.5122,overwhelmed,1.01
1769099034618,context_switches,30900.990099,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034618,page_faults,9.90099,100.0,0.0,0.0,overwhelmed,1.01
1769099034618,tick_jitter,1.0,0.0,0.1696,0.0848,overwhelmed,1.01
1769099034618,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034618,rss_mb,220.839844,500.0,36822.110616,0.4725,overwhelmed,1.01
1769099034720,context_switches,19247.524752,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034720,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099034720,tick_jitter,1.0,0.0,0.1756,0.0878,overwhelmed,1.01
1769099034720,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034720,rss_mb,220.839844,500.0,34585.508341,0.4438,overwhelmed,1.01
1769099034821,context_switches,15475.247525,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034821,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099034821,tick_jitter,1.0,0.0,0.1814,0.0907,overwhelmed,1.01
1769099034821,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034821,rss_mb,220.839844,500.0,32910.004895,0.4223,overwhelmed,1.01
1769099034921,context_switches,6198.019802,5.0e3,0.0,0.0,overwhelmed,1.01
1769099034921,page_faults,9.90099,100.0,0.0,0.0,overwhelmed,1.01
1769099034921,tick_jitter,1.0,0.0,0.1872,0.0936,overwhelmed,1.01
1769099034921,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099034921,rss_mb,220.839844,500.0,31631.946453,0.4059,overwhelmed,1.01
1769099035023,context_switches,5752.475248,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035023,page_faults,19.80198,100.0,0.0,0.0,overwhelmed,1.01
1769099035023,tick_jitter,1.0,0.0,0.193,0.0965,overwhelmed,1.01
1769099035023,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099035023,rss_mb,220.839844,500.0,30642.230464,0.3932,overwhelmed,1.01
1769099035124,context_switches,6147.058824,5.0e3,0.0,0.0,overwhelmed,1.02
1769099035124,page_faults,19.607843,100.0,0.0,0.0,overwhelmed,1.02
1769099035124,tick_jitter,2.0,0.0,0.7728,0.0966,overwhelmed,1.02
1769099035124,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.02
1769099035124,rss_mb,220.839844,500.0,32239.803517,0.4137,overwhelmed,1.02
1769099035225,context_switches,43425.742574,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035225,page_faults,19801.980198,100.0,0.0,0.0,overwhelmed,1.01
1769099035225,tick_jitter,1.0,0.0,1.8904,0.9452,overwhelmed,1.01
1769099035225,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099035225,rss_mb,228.132813,500.0,28736.895258,0.3888,overwhelmed,1.01
1769099035326,context_switches,13792.079208,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035326,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099035326,tick_jitter,1.0,0.0,1.9872,0.9936,overwhelmed,1.01
1769099035326,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099035326,rss_mb,228.132813,500.0,27295.615789,0.3693,overwhelmed,1.01
1769099035428,context_switches,12455.445545,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035428,page_faults,1435.643564,100.0,0.0,0.0,overwhelmed,1.01
1769099035428,tick_jitter,1.0,0.0,1.9872,0.9936,overwhelmed,1.01
1769099035428,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099035428,rss_mb,227.703125,500.0,26292.025553,0.3546,overwhelmed,1.01
1769099035528,context_switches,23534.653465,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035528,page_faults,6198.019802,100.0,0.0,0.0,overwhelmed,1.01
1769099035528,tick_jitter,1.0,0.0,1.9872,0.9936,overwhelmed,1.01
1769099035528,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099035528,rss_mb,230.382813,500.0,24802.997564,0.3412,overwhelmed,1.01
1769099035629,context_switches,6297.029703,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035629,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
1769099035629,tick_jitter,1.0,0.0,1.9872,0.9936,overwhelmed,1.01
1769099035629,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099035629,rss_mb,230.382813,500.0,24083.332629,0.3313,overwhelmed,1.01
1769099035730,context_switches,14465.346535,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035730,page_faults,1841.584158,100.0,0.0,0.0,overwhelmed,1.01
1769099035730,tick_jitter,1.0,0.0,1.9872,0.9936,overwhelmed,1.01
1769099035730,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099035730,rss_mb,231.132813,500.0,23400.132033,0.3237,overwhelmed,1.01
1769099035831,context_switches,8118.811881,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035831,page_faults,19.80198,100.0,0.0,0.0,overwhelmed,1.01
1769099035831,tick_jitter,1.0,0.0,1.9872,0.9936,overwhelmed,1.01
1769099035831,load_avg_1m,5.48,0.5,24.676398,0.995,overwhelmed,1.01
1769099035831,rss_mb,231.132813,500.0,23053.142124,0.3189,overwhelmed,1.01
1769099035932,context_switches,6257.425743,5.0e3,0.0,0.0,overwhelmed,1.01
1769099035932,page_faults,0.0,100.0,0.0,0.0,overwhelmed,1.01
